ID,Resistance(mO),Voltage,Temperature(?),DateTime,Resistance2,Voltage2,Temperature2,DateTime2
4197,5.88,3.275,0,08-12-2022 14:05,5.77,3.28,0,21-12-2022 16:58
4198,5.98,3.284,0,08-12-2022 14:06,5.8,3.281,0,21-12-2022 16:59
4199,5.69,3.282,0,08-12-2022 14:06,5.74,3.281,0,21-12-2022 16:59
4200,5.65,3.28,0,08-12-2022 14:06,5.7,3.282,0,21-12-2022 16:59
4201,5.85,3.28,0,08-12-2022 14:08,5.82,3.282,0,21-12-2022 16:59
4202,5.73,3.278,0,08-12-2022 14:08,5.79,3.279,0,21-12-2022 16:59
4203,5.7,3.277,0,08-12-2022 14:08,5.71,3.277,0,21-12-2022 16:59
4204,5.83,3.28,0,08-12-2022 14:08,5.86,3.277,0,21-12-2022 17:00
4205,5.83,3.27,0,08-12-2022 14:08,5.77,3.272,0,21-12-2022 17:00
4206,5.98,3.278,0,08-12-2022 14:08,5.9,3.276,0,21-12-2022 17:00
4207,6.05,3.279,0,08-12-2022 14:08,5.88,3.283,0,21-12-2022 17:00
4208,5.91,3.282,0,08-12-2022 14:09,5.82,3.279,0,21-12-2022 17:00
4209,6.02,3.282,0,08-12-2022 14:09,5.86,3.279,0,21-12-2022 17:00
4210,5.87,3.283,0,08-12-2022 14:09,5.97,3.282,0,21-12-2022 17:00
4211,5.93,3.283,0,08-12-2022 14:09,5.77,3.282,0,21-12-2022 17:01
4212,5.89,3.282,0,08-12-2022 14:09,5.88,3.281,0,21-12-2022 17:01
4213,5.98,3.275,0,08-12-2022 14:09,5.84,3.279,0,21-12-2022 17:01
4214,5.72,3.279,0,08-12-2022 14:09,5.71,3.277,0,21-12-2022 17:01
4215,5.99,3.28,0,08-12-2022 14:09,5.85,3.281,0,21-12-2022 17:01
4216,6,3.28,0,08-12-2022 14:10,5.88,3.28,0,21-12-2022 17:01
4217,5.86,3.281,0,08-12-2022 14:10,5.75,3.282,0,21-12-2022 17:01
4218,5.87,3.279,0,08-12-2022 14:10,5.88,3.281,0,21-12-2022 17:01
4219,5.83,3.279,0,08-12-2022 14:10,5.84,3.282,0,21-12-2022 17:02
4220,5.89,3.27,0,08-12-2022 14:10,5.79,3.272,0,21-12-2022 17:02
4221,5.87,3.277,0,08-12-2022 14:11,5.86,3.274,0,21-12-2022 17:02
4222,5.92,3.281,0,08-12-2022 14:11,5.88,3.279,0,21-12-2022 17:02
4223,5.71,3.281,0,08-12-2022 14:11,5.88,3.28,0,21-12-2022 17:02
4224,5.7,3.273,0,08-12-2022 14:11,5.78,3.276,0,21-12-2022 17:02
4225,5.79,3.281,0,08-12-2022 14:11,5.81,3.28,0,21-12-2022 17:02
4226,5.74,3.281,0,08-12-2022 14:11,5.88,3.278,0,21-12-2022 17:03
4227,5.62,3.278,0,08-12-2022 14:11,5.76,3.28,0,21-12-2022 17:03
4228,5.78,3.28,0,08-12-2022 14:11,5.87,3.281,0,21-12-2022 17:03
4229,5.77,3.281,0,08-12-2022 14:12,5.78,3.28,0,21-12-2022 17:03
4230,5.84,3.282,0,08-12-2022 14:12,5.91,3.281,0,21-12-2022 17:03
4231,5.7,3.282,0,08-12-2022 14:12,5.86,3.278,0,21-12-2022 17:04
4232,5.65,3.281,0,08-12-2022 14:12,5.7,3.279,0,21-12-2022 17:04
4233,5.79,3.28,0,08-12-2022 14:12,5.92,3.277,0,21-12-2022 17:04
4234,5.87,3.28,0,08-12-2022 14:12,5.82,3.28,0,21-12-2022 17:04
4235,5.69,3.281,0,08-12-2022 14:12,5.88,3.278,0,21-12-2022 17:04
4236,5.87,3.281,0,08-12-2022 14:12,5.93,3.282,0,21-12-2022 17:05
4237,5.89,3.273,0,08-12-2022 14:13,5.78,3.271,0,21-12-2022 17:05
4238,5.94,3.271,0,08-12-2022 14:13,5.93,3.27,0,21-12-2022 17:05
4239,5.83,3.282,0,08-12-2022 14:13,5.79,3.28,0,21-12-2022 17:05
4240,5.83,3.282,0,08-12-2022 14:13,5.86,3.279,0,21-12-2022 17:05
4241,5.71,3.274,0,08-12-2022 14:13,5.78,3.27,0,21-12-2022 17:05
4242,5.8,3.28,0,08-12-2022 14:14,5.78,3.282,0,21-12-2022 17:05
4243,5.75,3.28,0,08-12-2022 14:14,5.77,3.279,0,21-12-2022 17:06
4244,5.83,3.279,0,08-12-2022 14:14,5.73,3.281,0,21-12-2022 17:06
4245,5.82,3.278,0,08-12-2022 14:14,5.8,3.28,0,21-12-2022 17:06
4246,5.74,3.281,0,08-12-2022 14:14,5.74,3.283,0,21-12-2022 17:06
4247,5.79,3.281,0,08-12-2022 14:14,5.84,3.283,0,21-12-2022 17:06
4248,5.75,3.281,0,08-12-2022 14:14,5.85,3.281,0,21-12-2022 17:06
4249,5.61,3.271,0,08-12-2022 14:14,5.78,3.27,0,21-12-2022 17:07
4250,5.79,3.28,0,08-12-2022 14:15,5.86,3.279,0,21-12-2022 17:07
4251,5.85,3.279,0,08-12-2022 14:15,5.87,3.282,0,21-12-2022 17:07
4252,5.79,3.281,0,08-12-2022 14:15,5.88,3.282,0,21-12-2022 17:07
4253,5.77,3.281,0,08-12-2022 14:15,5.66,3.279,0,21-12-2022 17:07
4254,5.76,3.278,0,08-12-2022 14:15,5.82,3.276,0,21-12-2022 17:07
4255,5.97,3.28,0,08-12-2022 14:15,5.77,3.279,0,21-12-2022 17:07
4256,5.87,3.278,0,08-12-2022 14:15,5.84,3.278,0,21-12-2022 17:07
4257,5.73,3.278,0,08-12-2022 14:16,5.73,3.282,0,21-12-2022 17:07
4258,5.83,3.279,0,08-12-2022 14:16,5.98,3.279,0,21-12-2022 17:08
4259,5.85,3.28,0,08-12-2022 14:16,5.86,3.281,0,21-12-2022 17:08
4260,5.91,3.281,0,08-12-2022 14:16,5.88,3.279,0,21-12-2022 17:08
4261,5.93,3.277,0,08-12-2022 14:16,5.88,3.282,0,21-12-2022 17:08
4262,5.69,3.281,0,08-12-2022 14:17,5.86,3.282,0,21-12-2022 17:08
4263,5.86,3.281,0,08-12-2022 14:17,5.84,3.28,0,21-12-2022 17:08
4264,5.76,3.282,0,08-12-2022 14:17,5.71,3.283,0,21-12-2022 17:09
4265,5.86,3.281,0,08-12-2022 14:17,5.92,3.28,0,21-12-2022 17:09
4266,5.82,3.282,0,08-12-2022 14:17,5.83,3.28,0,21-12-2022 17:09
4267,5.78,3.278,0,08-12-2022 14:17,5.74,3.281,0,21-12-2022 17:09
4268,5.91,3.283,0,08-12-2022 14:17,5.77,3.28,0,21-12-2022 17:10
4269,5.83,3.279,0,08-12-2022 14:17,5.84,3.28,0,21-12-2022 17:10
4270,5.8,3.28,0,08-12-2022 14:18,5.73,3.281,0,21-12-2022 17:10
4271,5.77,3.282,0,08-12-2022 14:18,5.72,3.279,0,21-12-2022 17:10
4272,5.82,3.282,0,08-12-2022 14:18,5.92,3.28,0,21-12-2022 17:10
4273,5.91,3.276,0,08-12-2022 14:18,5.76,3.28,0,21-12-2022 17:10
4274,5.61,3.282,0,08-12-2022 14:18,5.65,3.279,0,21-12-2022 17:10
4275,5.67,3.283,0,08-12-2022 14:18,5.6,3.28,0,21-12-2022 17:11
4276,5.7,3.282,0,08-12-2022 14:18,5.79,3.279,0,21-12-2022 17:11
4277,5.98,3.282,0,08-12-2022 14:18,5.8,3.282,0,21-12-2022 17:11
4278,5.69,3.279,0,08-12-2022 14:19,5.8,3.282,0,21-12-2022 17:11
4279,5.92,3.282,0,08-12-2022 14:19,6,3.279,0,21-12-2022 17:11
4280,5.72,3.28,0,08-12-2022 14:19,5.78,3.281,0,21-12-2022 17:11
4281,5.81,3.282,0,08-12-2022 14:19,6,3.279,0,21-12-2022 17:11
4282,5.8,3.272,0,08-12-2022 14:20,5.88,3.27,0,21-12-2022 17:12
4283,5.85,3.281,0,08-12-2022 14:20,5.76,3.282,0,21-12-2022 17:12
4284,5.88,3.282,0,08-12-2022 14:20,5.84,3.28,0,21-12-2022 17:12
4285,5.67,3.276,0,08-12-2022 14:20,5.72,3.279,0,21-12-2022 17:12
4286,5.81,3.281,0,08-12-2022 14:20,5.8,3.279,0,21-12-2022 17:13
4287,5.73,3.28,0,08-12-2022 14:20,5.7,3.279,0,21-12-2022 17:13
4288,5.76,3.279,0,08-12-2022 14:21,5.73,3.28,0,21-12-2022 17:13
4289,5.77,3.282,0,08-12-2022 14:21,5.85,3.279,0,21-12-2022 17:13
4290,5.8,3.281,0,08-12-2022 14:21,5.95,3.279,0,21-12-2022 17:13
4291,5.83,3.279,0,08-12-2022 14:21,5.91,3.283,0,21-12-2022 17:14
4292,5.86,3.28,0,08-12-2022 14:21,5.85,3.283,0,21-12-2022 17:14
4293,5.79,3.26,0,08-12-2022 14:21,5.86,3.262,0,21-12-2022 17:14
4294,5.8,3.279,0,08-12-2022 14:21,5.93,3.278,0,21-12-2022 17:14
4295,5.96,3.281,0,08-12-2022 14:21,5.79,3.281,0,21-12-2022 17:14
4296,5.7,3.282,0,08-12-2022 14:22,5.88,3.279,0,21-12-2022 17:14
4297,5.87,3.279,0,08-12-2022 14:22,5.97,3.278,0,21-12-2022 17:14
4298,5.71,3.281,0,08-12-2022 14:22,5.69,3.282,0,21-12-2022 17:14
4299,5.73,3.282,0,08-12-2022 14:22,5.85,3.28,0,21-12-2022 17:15
4300,5.79,3.275,0,08-12-2022 14:22,5.81,3.279,0,21-12-2022 17:15
4301,5.72,3.275,0,08-12-2022 14:23,5.77,3.279,0,21-12-2022 17:15
4302,5.88,3.282,0,08-12-2022 14:24,5.9,3.282,0,21-12-2022 17:15
4303,5.77,3.27,0,08-12-2022 14:24,5.64,3.268,0,21-12-2022 17:15
4304,5.84,3.282,0,08-12-2022 14:24,5.8,3.281,0,21-12-2022 17:15
4305,5.6,3.279,0,08-12-2022 14:24,5.62,3.28,0,21-12-2022 17:15
4306,6.07,3.278,0,08-12-2022 14:24,5.98,3.274,0,21-12-2022 17:16
4307,5.8,3.282,0,08-12-2022 14:24,5.88,3.277,0,21-12-2022 17:16
4308,5.78,3.282,0,08-12-2022 14:24,5.83,3.279,0,21-12-2022 17:16
4309,6.04,3.279,0,08-12-2022 14:24,5.88,3.279,0,21-12-2022 17:16
4310,5.83,3.282,0,08-12-2022 14:27,5.97,3.279,0,21-12-2022 17:16
4311,5.88,3.281,0,08-12-2022 14:27,5.86,3.279,0,22-12-2022 09:10
4312,5.86,3.279,0,08-12-2022 14:27,5.94,3.276,0,22-12-2022 09:10
4313,5.87,3.28,0,08-12-2022 14:27,5.93,3.275,0,22-12-2022 09:10
4314,5.74,3.282,0,08-12-2022 14:27,5.92,3.279,0,22-12-2022 09:10
4315,5.8,3.281,0,08-12-2022 14:28,5.89,3.279,0,22-12-2022 09:10
4316,5.89,3.28,0,08-12-2022 14:28,5.85,3.277,0,22-12-2022 09:11
4317,5.83,3.279,0,08-12-2022 14:28,5.91,3.28,0,22-12-2022 09:11
4318,5.96,3.282,0,08-12-2022 14:28,5.89,3.281,0,22-12-2022 09:11
4319,5.82,3.282,0,08-12-2022 14:28,5.99,3.279,0,22-12-2022 09:11
4320,5.79,3.282,0,08-12-2022 14:28,5.78,3.28,0,22-12-2022 09:11
4321,5.83,3.282,0,08-12-2022 14:29,5.71,3.279,0,22-12-2022 09:11
4322,5.79,3.281,0,08-12-2022 14:29,5.82,3.277,0,22-12-2022 09:11
4323,5.69,3.28,0,08-12-2022 14:29,5.87,3.276,0,22-12-2022 09:11
4324,5.81,3.282,0,08-12-2022 14:29,5.91,3.28,0,22-12-2022 09:12
4325,5.77,3.282,0,08-12-2022 14:29,5.93,3.279,0,22-12-2022 09:12
4326,5.84,3.281,0,08-12-2022 14:29,6.01,3.279,0,22-12-2022 09:12
4327,5.82,3.281,0,08-12-2022 14:29,5.81,3.281,0,22-12-2022 09:12
4328,5.84,3.27,0,08-12-2022 14:30,5.91,3.272,0,22-12-2022 09:12
4329,5.76,3.257,0,08-12-2022 14:30,5.95,3.26,0,22-12-2022 09:12
4330,5.87,3.284,0,08-12-2022 14:30,5.88,3.279,0,22-12-2022 09:12
4331,5.83,3.281,0,08-12-2022 14:30,5.75,3.279,0,22-12-2022 09:13
4332,5.72,3.282,0,08-12-2022 14:30,5.78,3.281,0,22-12-2022 09:13
4333,5.79,3.282,0,08-12-2022 14:30,5.72,3.279,0,22-12-2022 09:13
4334,5.89,3.283,0,08-12-2022 14:30,5.79,3.279,0,22-12-2022 09:13
4335,5.79,3.282,0,08-12-2022 14:31,5.87,3.28,0,22-12-2022 09:13
4336,5.82,3.281,0,08-12-2022 14:31,5.91,3.278,0,22-12-2022 09:14
4337,5.64,3.281,0,08-12-2022 14:31,5.76,3.277,0,22-12-2022 09:14
4338,5.85,3.28,0,08-12-2022 14:31,5.83,3.276,0,22-12-2022 09:14
4339,5.68,3.28,0,08-12-2022 14:31,5.78,3.279,0,22-12-2022 09:14
4340,5.72,3.282,0,08-12-2022 14:31,5.86,3.281,0,22-12-2022 09:14
4341,5.84,3.283,0,08-12-2022 14:32,5.86,3.279,0,22-12-2022 09:14
4342,5.74,3.269,0,08-12-2022 14:32,5.86,3.273,0,22-12-2022 09:14
4343,5.77,3.281,0,08-12-2022 14:32,5.87,3.281,0,22-12-2022 09:14
4344,5.7,3.269,0,08-12-2022 14:32,5.78,3.27,0,22-12-2022 09:15
4345,5.87,3.28,0,08-12-2022 14:32,5.88,3.28,0,22-12-2022 09:15
4346,5.85,3.272,0,08-12-2022 14:32,5.8,3.276,0,22-12-2022 09:15
4347,5.8,3.274,0,08-12-2022 14:32,5.74,3.279,0,22-12-2022 09:15
4348,5.74,3.283,0,08-12-2022 14:32,5.92,3.279,0,22-12-2022 09:15
4349,5.69,3.282,0,08-12-2022 14:33,5.78,3.279,0,22-12-2022 09:15
4350,5.86,3.283,0,08-12-2022 14:33,5.96,3.279,0,22-12-2022 09:15
4351,5.78,3.282,0,08-12-2022 14:33,5.78,3.277,0,22-12-2022 09:19
4352,5.84,3.276,0,08-12-2022 14:33,6,3.279,0,22-12-2022 09:19
4353,5.72,3.28,0,08-12-2022 14:33,5.88,3.281,0,22-12-2022 09:19
4354,5.67,3.281,0,08-12-2022 14:33,5.78,3.28,0,22-12-2022 09:19
4355,5.73,3.274,0,08-12-2022 14:33,5.88,3.279,0,22-12-2022 09:20
4356,5.8,3.281,0,08-12-2022 14:34,5.84,3.279,0,22-12-2022 09:20
4357,5.8,3.282,0,08-12-2022 14:34,5.88,3.279,0,22-12-2022 09:20
4358,5.79,3.262,0,08-12-2022 14:34,5.78,3.265,0,22-12-2022 09:20
4359,5.74,3.28,0,08-12-2022 14:34,5.78,3.28,0,22-12-2022 09:20
4360,5.73,3.282,0,08-12-2022 14:34,5.78,3.28,0,22-12-2022 09:20
4361,5.76,3.283,0,08-12-2022 14:35,5.78,3.279,0,22-12-2022 09:20
4362,5.83,3.282,0,08-12-2022 14:35,6,3.28,0,22-12-2022 09:20
4363,5.76,3.282,0,08-12-2022 14:35,5.78,3.283,0,22-12-2022 09:21
4364,5.94,3.276,0,08-12-2022 14:35,5.94,3.279,0,22-12-2022 09:21
4365,5.79,3.281,0,08-12-2022 14:35,5.78,3.279,0,22-12-2022 09:21
4366,5.72,3.282,0,08-12-2022 14:36,5.78,3.279,0,22-12-2022 09:21
4367,5.91,3.281,0,08-12-2022 14:36,5.92,3.279,0,22-12-2022 09:21
4368,6.05,3.281,0,08-12-2022 14:36,6.02,3.278,0,22-12-2022 09:21
4369,5.94,3.282,0,08-12-2022 14:36,5.96,3.28,0,22-12-2022 09:21
4370,5.67,3.282,0,08-12-2022 14:36,5.78,3.279,0,22-12-2022 09:21
4371,5.89,3.281,0,08-12-2022 14:36,5.77,3.28,0,22-12-2022 09:22
4372,5.81,3.274,0,08-12-2022 14:37,5.82,3.279,0,22-12-2022 09:22
4373,5.77,3.283,0,08-12-2022 14:37,5.78,3.281,0,22-12-2022 09:22
4374,5.79,3.276,0,08-12-2022 14:37,5.93,3.279,0,22-12-2022 09:22
4375,5.81,3.275,0,08-12-2022 14:37,5.82,3.279,0,22-12-2022 09:22
4376,5.78,3.282,0,08-12-2022 14:37,5.86,3.28,0,22-12-2022 09:22
4377,5.75,3.282,0,08-12-2022 14:37,5.85,3.28,0,22-12-2022 09:23
4378,5.72,3.279,0,08-12-2022 14:37,5.78,3.28,0,22-12-2022 09:23
4379,5.78,3.282,0,08-12-2022 14:38,5.85,3.28,0,22-12-2022 09:23
4380,5.84,3.282,0,08-12-2022 14:38,5.78,3.278,0,22-12-2022 09:23
4381,5.67,3.282,0,08-12-2022 14:38,5.7,3.279,0,22-12-2022 09:23
4382,5.83,3.281,0,08-12-2022 14:38,5.79,3.281,0,22-12-2022 09:23
4383,5.81,3.28,0,08-12-2022 14:38,5.99,3.279,0,22-12-2022 09:23
4384,5.78,3.282,0,08-12-2022 14:39,5.78,3.279,0,22-12-2022 09:23
4385,5.7,3.28,0,08-12-2022 14:39,5.78,3.28,0,22-12-2022 09:24
4386,5.63,3.273,0,08-12-2022 14:39,5.7,3.276,0,22-12-2022 09:24
4387,5.76,3.28,0,08-12-2022 14:39,5.81,3.281,0,22-12-2022 09:24
4388,5.63,3.283,0,08-12-2022 14:39,5.75,3.28,0,22-12-2022 09:24
4389,6,3.282,0,08-12-2022 14:39,6.05,3.28,0,22-12-2022 09:24
4390,5.91,3.27,0,08-12-2022 14:40,5.92,3.27,0,22-12-2022 09:24
4391,5.86,3.282,0,08-12-2022 14:40,5.88,3.28,0,22-12-2022 09:29
4392,5.76,3.279,0,08-12-2022 14:40,5.78,3.279,0,22-12-2022 09:29
4393,5.84,3.282,0,08-12-2022 14:40,5.88,3.28,0,22-12-2022 09:29
4394,5.71,3.278,0,08-12-2022 14:40,5.78,3.28,0,22-12-2022 09:29
4395,5.75,3.282,0,08-12-2022 14:40,5.78,3.281,0,22-12-2022 09:30
4396,5.78,3.276,0,08-12-2022 14:40,5.8,3.277,0,22-12-2022 09:30
4397,5.64,3.274,0,08-12-2022 14:41,5.78,3.279,0,22-12-2022 09:30
4398,5.84,3.28,0,08-12-2022 14:41,5.78,3.279,0,22-12-2022 09:30
4399,5.82,3.278,0,08-12-2022 14:41,5.78,3.279,0,22-12-2022 09:30
4400,5.79,3.28,0,08-12-2022 14:42,5.87,3.28,0,22-12-2022 09:30
4401,5.76,3.279,0,08-12-2022 14:42,5.92,3.277,0,22-12-2022 09:30
4402,5.8,3.283,0,08-12-2022 14:43,5.87,3.28,0,22-12-2022 09:30
4403,5.77,3.282,0,08-12-2022 14:43,5.78,3.28,0,22-12-2022 09:30
4404,5.74,3.278,0,08-12-2022 14:43,5.94,3.278,0,22-12-2022 09:31
4405,5.68,3.28,0,08-12-2022 14:43,5.78,3.277,0,22-12-2022 09:31
4406,5.73,3.282,0,08-12-2022 14:43,5.78,3.28,0,22-12-2022 09:31
4407,5.95,3.278,0,08-12-2022 14:43,5.95,3.279,0,22-12-2022 09:31
4408,5.78,3.282,0,08-12-2022 14:43,5.93,3.281,0,22-12-2022 09:31
4409,5.82,3.283,0,08-12-2022 14:44,5.79,3.28,0,22-12-2022 09:31
4410,5.81,3.282,0,08-12-2022 14:44,5.798,3.277,0,22-12-2022 09:31
4411,5.63,3.282,0,08-12-2022 14:44,5.74,3.28,0,22-12-2022 09:32
4412,5.72,3.28,0,08-12-2022 14:44,5.82,3.28,0,22-12-2022 09:32
4413,5.75,3.28,0,08-12-2022 14:44,5.75,3.279,0,22-12-2022 09:32
4414,5.76,3.282,0,08-12-2022 14:44,5.93,3.281,0,22-12-2022 09:32
4415,5.68,3.28,0,08-12-2022 14:45,5.87,3.277,0,22-12-2022 09:32
4416,5.83,3.281,0,08-12-2022 14:45,5.88,3.281,0,22-12-2022 09:32
4417,5.81,3.279,0,08-12-2022 14:46,5.88,3.278,0,22-12-2022 09:32
4418,5.87,3.282,0,08-12-2022 14:46,6.06,3.282,0,22-12-2022 09:32
4419,5.69,3.277,0,08-12-2022 14:46,5.7,3.281,0,22-12-2022 09:33
4420,5.99,3.279,0,08-12-2022 14:46,6,3.28,0,22-12-2022 09:33
4421,5.75,3.281,0,08-12-2022 14:47,5.88,3.28,0,22-12-2022 09:33
4422,5.72,3.281,0,08-12-2022 14:47,5.88,3.279,0,22-12-2022 09:33
4423,5.79,3.281,0,08-12-2022 14:47,5.88,3.282,0,22-12-2022 09:33
4424,5.82,3.28,0,08-12-2022 14:47,5.87,3.28,0,22-12-2022 09:33
4425,5.93,3.289,0,08-12-2022 14:47,5.88,3.291,0,22-12-2022 09:33
4426,5.78,3.279,0,08-12-2022 14:47,5.87,3.281,0,22-12-2022 09:33
4427,5.74,3.28,0,08-12-2022 14:48,5.88,3.278,0,22-12-2022 09:34
4428,5.79,3.282,0,08-12-2022 14:48,5.88,3.279,0,22-12-2022 09:34
4429,5.77,3.279,0,08-12-2022 14:48,5.88,3.278,0,22-12-2022 09:34
4430,5.69,3.282,0,08-12-2022 14:48,5.64,3.279,0,22-12-2022 09:34
4431,5.95,3.28,0,08-12-2022 14:48,6.1,3.28,0,22-12-2022 09:34
4432,5.63,3.282,0,08-12-2022 14:48,5.78,3.281,0,22-12-2022 09:34
4433,5.76,3.282,0,08-12-2022 14:48,5.88,3.277,0,22-12-2022 09:34
4434,5.79,3.281,0,08-12-2022 14:49,5.87,3.28,0,22-12-2022 09:35
4435,5.85,3.277,0,08-12-2022 14:49,5.88,3.275,0,22-12-2022 09:35
4436,5.83,3.279,0,08-12-2022 14:49,5.89,3.277,0,22-12-2022 09:35
4437,5.67,3.279,0,08-12-2022 14:49,5.79,3.28,0,22-12-2022 09:35
4438,5.78,3.281,0,08-12-2022 14:49,5.96,3.278,0,22-12-2022 09:35
4439,5.71,3.282,0,08-12-2022 14:49,5.88,3.278,0,22-12-2022 09:35
4440,5.61,3.279,0,08-12-2022 14:49,5.77,3.275,0,22-12-2022 09:35
4441,5.88,3.282,0,08-12-2022 14:50,5.88,3.279,0,22-12-2022 09:35
4442,5.86,3.281,0,08-12-2022 14:50,5.88,3.279,0,22-12-2022 09:36
4443,5.89,3.275,0,08-12-2022 14:50,5.88,3.279,0,22-12-2022 09:36
4444,5.8,3.282,0,08-12-2022 14:50,5.92,3.281,0,22-12-2022 09:36
4445,5.94,3.281,0,08-12-2022 14:50,6.09,3.281,0,22-12-2022 09:36
4446,5.57,3.282,0,08-12-2022 14:50,5.77,3.279,0,22-12-2022 09:36
4447,5.78,3.28,0,08-12-2022 14:50,5.92,3.281,0,22-12-2022 09:36
4448,5.84,3.282,0,08-12-2022 14:51,5.95,3.28,0,22-12-2022 09:36
4449,5.86,3.28,0,08-12-2022 14:51,5.99,3.282,0,22-12-2022 09:36
4450,5.85,3.278,0,08-12-2022 14:51,5.98,3.274,0,22-12-2022 09:37
4451,5.79,3.283,0,08-12-2022 14:51,5.87,3.28,0,22-12-2022 09:37
4452,5.87,3.28,0,08-12-2022 14:51,6.03,3.277,0,22-12-2022 09:37
4453,5.79,3.281,0,08-12-2022 14:51,5.87,3.279,0,22-12-2022 09:37
4454,5.9,3.28,0,08-12-2022 14:51,6.05,3.28,0,22-12-2022 09:37
4455,5.69,3.281,0,08-12-2022 14:51,5.77,3.279,0,22-12-2022 09:37
4456,5.72,3.272,0,08-12-2022 14:52,5.78,3.272,0,22-12-2022 09:38
4457,5.68,3.282,0,08-12-2022 14:52,5.88,3.28,0,22-12-2022 09:38
4458,5.79,3.273,0,08-12-2022 14:52,5.87,3.275,0,22-12-2022 09:38
4459,5.8,3.282,0,08-12-2022 14:52,5.99,3.28,0,22-12-2022 09:38
4460,5.76,3.28,0,08-12-2022 14:52,5.91,3.28,0,22-12-2022 09:38
4461,5.9,3.282,0,08-12-2022 14:56,5.99,3.279,0,22-12-2022 09:38
4462,5.81,3.282,0,08-12-2022 14:56,6.01,3.278,0,22-12-2022 09:38
4463,5.79,3.281,0,08-12-2022 14:56,5.88,3.279,0,22-12-2022 09:38
4464,5.88,3.28,0,08-12-2022 14:56,6.01,3.279,0,22-12-2022 09:38
4465,5.81,3.283,0,08-12-2022 14:56,5.77,3.279,0,22-12-2022 09:39
4466,5.77,3.283,0,08-12-2022 14:56,5.8,3.281,0,22-12-2022 09:39
4467,5.84,3.279,0,08-12-2022 14:57,5.87,3.28,0,22-12-2022 09:39
4468,5.7,3.281,0,08-12-2022 14:57,5.82,3.279,0,22-12-2022 09:39
4469,5.81,3.282,0,08-12-2022 14:57,5.86,3.282,0,22-12-2022 09:39
4470,5.85,3.28,0,08-12-2022 14:57,5.82,3.277,0,22-12-2022 09:39
4471,5.79,3.281,0,08-12-2022 14:57,5.88,3.277,0,22-12-2022 09:39
4472,5.93,3.28,0,08-12-2022 14:57,5.88,3.279,0,22-12-2022 09:40
4473,5.89,3.28,0,08-12-2022 14:57,5.94,3.279,0,22-12-2022 09:40
4474,5.87,3.281,0,08-12-2022 14:58,5.97,3.281,0,22-12-2022 09:40
4475,5.76,3.282,0,08-12-2022 14:58,5.94,3.28,0,22-12-2022 09:40
4476,5.71,3.282,0,08-12-2022 14:58,5.85,3.28,0,22-12-2022 09:40
4477,5.73,3.279,0,08-12-2022 14:58,5.77,3.278,0,22-12-2022 09:40
4478,5.78,3.291,0,08-12-2022 14:58,5.77,3.289,0,22-12-2022 09:40
4479,5.77,3.282,0,08-12-2022 14:58,5.92,3.279,0,22-12-2022 09:41
4480,5.82,3.282,0,08-12-2022 14:58,5.92,3.28,0,22-12-2022 09:41
4481,5.74,3.277,0,08-12-2022 14:59,5.87,3.281,0,22-12-2022 09:41
4482,5.81,3.282,0,08-12-2022 14:59,5.83,3.28,0,22-12-2022 09:41
4483,5.75,3.281,0,08-12-2022 14:59,5.82,3.28,0,22-12-2022 09:41
4484,5.84,3.281,0,08-12-2022 14:59,5.76,3.281,0,22-12-2022 09:41
4485,5.72,3.281,0,08-12-2022 14:59,5.91,3.279,0,22-12-2022 09:41
4486,5.77,3.282,0,08-12-2022 14:59,5.83,3.277,0,22-12-2022 09:41
4487,5.92,3.281,0,08-12-2022 14:59,6.01,3.279,0,22-12-2022 09:42
4488,5.99,3.279,0,08-12-2022 15:00,5.89,3.279,0,22-12-2022 09:42
4489,5.86,3.277,0,08-12-2022 15:00,5.73,3.276,0,22-12-2022 09:42
4490,5.85,3.276,0,08-12-2022 15:00,5.94,3.28,0,22-12-2022 09:42
4491,5.7,3.279,0,08-12-2022 15:00,5.87,3.278,0,22-12-2022 09:43
4492,5.76,3.281,0,08-12-2022 15:00,5.87,3.28,0,22-12-2022 09:43
4493,5.77,3.281,0,08-12-2022 15:00,5.88,3.279,0,22-12-2022 09:43
4494,5.83,3.283,0,08-12-2022 15:00,5.91,3.28,0,22-12-2022 09:43
4495,5.74,3.276,0,08-12-2022 15:00,5.87,3.279,0,22-12-2022 09:43
4496,5.75,3.281,0,08-12-2022 15:01,5.91,3.283,0,22-12-2022 09:43
4497,5.87,3.279,0,08-12-2022 15:01,5.86,3.278,0,22-12-2022 09:44
4498,5.83,3.279,0,08-12-2022 15:01,5.94,3.278,0,22-12-2022 09:44
4499,5.72,3.281,0,08-12-2022 15:01,5.75,3.278,0,22-12-2022 09:44
4500,5.85,3.282,0,08-12-2022 15:01,5.92,3.279,0,22-12-2022 09:44
4501,5.74,3.28,0,08-12-2022 16:54,5.78,3.278,0,22-12-2022 09:44
4502,5.72,3.279,0,08-12-2022 16:54,5.77,3.282,0,22-12-2022 09:44
4503,5.75,3.282,0,08-12-2022 16:54,5.88,3.279,0,22-12-2022 09:44
4504,5.87,3.282,0,08-12-2022 16:55,5.99,3.279,0,22-12-2022 09:44
4505,5.96,3.28,0,08-12-2022 16:55,5.8,3.282,0,22-12-2022 09:45
4506,5.73,3.281,0,08-12-2022 16:55,5.79,3.278,0,22-12-2022 09:45
